job_url	job_title	comapny_name	company_link	location	post_date	fileds	hinh_thuc	salary	experience	position	due_date	benefits	job_description	requirements	others
https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-mua-hang.35C009BB.html	Thực Tập Sinh Mua Hàng	CÔNG TY TNHH SX-TM-XD KYODO	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-sx-tm-xd-kyodo.35A9AE0E.html	['Hồ Chí Minh']	03/04/2024	['Điện / Điện tử / Điện lạnh', 'Thu mua / Vật tư', 'Xây dựng']	Thực tập	2 Tr - 2,5 Tr VND		Sinh viên/ Thực tập sinh	02/05/2024	[' Đào tạo']	"
Mô tả Công việc
Tiếp nhận thông tin cần đặt hàng từ trưởng bộ phận/ Ban Giám đốc, đọc yêu cầu mua hàng phản hồi lại Trưởng bộ phận hoặc các bộ phận liên quan.
Tìm kiếm thêm NCC, cập nhật danh sách NCC theo form Công ty yêu cầu.
Theo dõi đặt hàng, giao hàng các công trình, đảm bảo đúng tiến độ chất lượng theo đúng yêu cầu của bộ phận sử dụng.
Theo dõi đơn hàng và xử lý nếu có trường hợp phát sinh cập nhật mọi tình huống báo cáo trưởng bộ phận theo dõi đưa ra phương án kịp thời.
Yêu cầu NCC làm hợp đồng và các hồ sơ liên quan. Soạn thảo hợp đồng làm việc với nhà cung cấp/ khách hàng đặt hàng về công trình theo yêu cầu phòng ban liên quan.
Kiểm tra đối chiếu hồ sơ để làm thanh toán với nhà cung cấp.
Thực hiện các nhiệm vụ khác do Trưởng phòng giao.
Sẽ được hướng dẫn và đào tạo
"	"
Yêu Cầu Công Việc
Thành thạo Microsoft office.
Trung thực, cẩn trọng trong công việc.
Có trách nhiệm, chịu được áp lực, làm việc độc lập và đội nhóm.
"	"Độ tuổi: 22 - 28
Lương: 2 Tr - 2,5 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-mua-hang.35C009B7.html	Nhân Viên Mua Hàng	CÔNG TY TNHH SX-TM-XD KYODO	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-sx-tm-xd-kyodo.35A9AE0E.html	['Hồ Chí Minh']	02/04/2024	['Điện / Điện tử / Điện lạnh', 'Thu mua / Vật tư', 'Xây dựng']	Nhân viên chính thức	8 Tr - 15 Tr VND		Mới tốt nghiệp	02/05/2024	[' Chế độ bảo hiểm', ' Du Lịch', ' Đồng phục', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Công tác phí', ' Nghỉ phép năm']	"
Mô tả Công việc
Tiếp nhận thông tin cần đặt hàng từ trưởng bộ phận/ Ban Giám đốc, đọc yêu cầu mua hàng phản hồi lại Trưởng bộ phận hoặc các bộ phận liên quan.
Thực hiện mua hàng vật tư dự án và mua hàng vật tư theo yêu cầu đúng quy trình công ty, theo yêu cầu trưởng bộ phận/ Ban Giám đốc.
Tìm kiếm thêm NCC, cập nhật danh sách NCC theo form Công ty yêu cầu.
Theo dõi đặt hàng, giao hàng các công trình, đảm bảo đúng tiến độ chất lượng theo đúng yêu cầu của bộ phận sử dụng.
Theo dõi đơn hàng và xử lý nếu có trường hợp phát sinh cập nhật mọi tình huống báo cáo trưởng bộ phận theo dõi đưa ra phương án kịp thời.
Trao đổi thỏa thuận về các điều khoản đặt hàng, làm rõ về thời gian giao hàng và thương lượng giá cả.
Cấu tạo bảng giá, so sánh giá theo yêu cầu mua hàng, so sánh giá các hạng mục/ vật tư/ thiết bị theo yêu cầu trưởng bộ phận.
Yêu cầu NCC làm hợp đồng và các hồ sơ liên quan. Soạn thảo hợp đồng làm việc với nhà cung cấp/ khách hàng đặt hàng về công trình theo yêu cầu phòng ban liên quan.
Kiểm tra đối chiếu hồ sơ để làm thanh toán với nhà cung cấp.
Nhận và kiểm tra bộ chứng từ kèm theo (invoice, C/O, C/Q, hồ sơ thanh toán,...)
Thực hiện các nhiệm vụ khác do Trưởng phòng giao.
"	"
Yêu Cầu Công Việc
Thành thạo Microsoft office.
Trung thực, cẩn thận trong công việc
Giao tiếp tốt, đàm phán tốt, chủ động trong công việc.
Có trách nhiệm, chịu áp lực cao, làm việc độc lập và làm việc nhóm.
Ưu tiên ứng viên giao tiếp và làm việc bằng tiếng trung.
"	"Bằng cấp: Cao đẳng
Giới tính: Nữ
Độ tuổi: 22 - 28
Lương: 8 Tr - 15 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/cong-tac-vien-telemarketing-gioi-thieu-khoa-hoc-truc-tuyen.35C00978.html	Cộng Tác Viên Telemarketing - Giới Thiệu Khoá Học Trực Tuyến	Công ty CP Công nghệ giáo dục Trường học trực tuyến (ONSCHOOL)	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-cong-nghe-giao-duc-truong-hoc-truc-tuyen-onschool.35A8E14A.html	['Hà Nội']	02/04/2024	['Bán hàng / Kinh doanh', 'Tư vấn']	Bán thời gian	2 Tr - 4 Tr VND		Sinh viên/ Thực tập sinh	30/04/2024	[' Chế độ bảo hiểm', ' Du Lịch', ' Phụ cấp', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương', ' Nghỉ phép năm', ' CLB thể thao']	"
Mô tả Công việc
1. MÔ TẢ CÔNG VIỆC
Sản phẩm: Khóa học Toán tư duy dành cho các học sinh lớp 5, theo hình thức Online.
Công việc chính của vị trí Cộng tác viên TeleMarketing như sau:
Gọi điện giới thiệu khóa học và mời phụ huynh cùng các con tham gia lớp học thử.
Đặt lịch hẹn cho phụ huynh và ghi nhận thông tin vào hệ thống chung của công ty,
Công ty cung cấp data, không cần phải tìm kiếm.
Không áp KPI doanh số, chỉ cần gọi đúng, đủ số lượng Data được cung cấp hàng ngày.
Đăng ký lịch làm việc linh động từ 4 ca/tuần trong khung giờ hành chính 8h – 12h và 13h30 – 17h30 thứ 2 đến thứ 6.
2. CƠ CHẾ THU NHẬP, PHÚC LỢI
– Thu nhập từ 2.000.000 – 4.000.000 VNĐ/tháng:
Lương cứng: 25.000 VNĐ/giờ.
Thưởng hoa hồng theo kết quả công việc.
– Được đào tạo phát triển nhiều kỹ năng:
Kỹ năng chuyên môn: giao tiếp, tư vấn khách hàng,..
Kỹ năng tin học văn phòng cơ bản trên các ứng dụng Google,...
Kỹ năng kế hoạch, làm việc nhóm.
Tiếp xúc với 1 số phần mềm, hệ thống công nghệ giáo dục.
Trải nghiệm làm việc tại văn phòng, môi trường công sở chuyên nghiệp.
– Tham gia hơn 20 events nội bộ trong năm như: Onsers Friday, Onsers Family Day, YEP, Sinh nhật, Trung Thu, Ngày phụ nữ 20/10, 8/3; Ngày nam giới 6/4...
– Các phúc lợi khác theo quy định của công ty.
– Văn phòng làm việc sáng tạo với nhiều tiện ích như Máy Pha Café, Khu chơi Bi-lắc.....
– Môi trường làm việc hòa đồng, cùng nhau chia sẻ, chủ động phát triển.
– Hỗ trợ dấu thực tập.
"	"
Yêu Cầu Công Việc
Ưu tiên sinh viên năm 2, năm 3.
Có từ 3 tháng đi làm công việc có liên quan là một điểm cộng
Kỹ năng giao tiếp ổn, tin học văn phòng cơ bản.
Nghiêm túc, cầu tiến, mong muốn học hỏi phát triển bản thân.
Có laptop cá nhân.
"	"Độ tuổi: Không giới hạn tuổi
Lương: 2 Tr - 4 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-khoi-van-hanh-glam-beautique.35C0095E.html	Thực Tập Sinh Khối Vận Hành-Glam Beautique	Công Ty TNHH Aeon Việt Nam	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-aeon-viet-nam.35A67495.html	['Hồ Chí Minh']	02/04/2024	['Bán hàng / Kinh doanh']	Thực tập	Cạnh tranh		Sinh viên/ Thực tập sinh	05/05/2024	[' Laptop', ' Đào tạo']	"
Mô tả Công việc
Chỉnh sửa tài liệu đào tạo (nghiên cứu, thu thập thông tin, tạo file PPT) hoặc các tài liệu liên quan khác.
Đóng vai trò Trợ giảng trong lớp học đào tạo (lớp chăm sóc da, lớp trang điểm, lớp sản phẩm, v.v.) và quản lý hoạt động vận chuyển hàng hóa.
Kiểm tra tình hình các cửa hàng ở khu vực Nam: Kiểm tra sự xuất hiện của POP/POSM (quảng cáo tại điểm bán) vào đầu tháng theo lịch mailer hàng tháng, kiểm tra tình trạng trang thiết bị/công cụ, báo cáo cho Giám sát viên, Quản lý OPR và các bên liên quan nếu cần.
Các nhiệm vụ hoặc trách nhiệm khác theo sự phân công của Quản lý
"	"
Yêu Cầu Công Việc
Sinh viên năm 3, năm 4 chuyên ngành Marketing/Ecommerce, PR hoặc các ngành liên quan
Ưu tiên các bạn thực tập Full-time và tối thiểu 3 tháng
Sử dụng tin học văn phòng cơ bản: Word, Excel, PowerPoint, Outlook và Internet
Kỹ năng giao tiếp tốt
Cẩn thận chi tiết và có khả năng xử lý nhiều nhiệm vụ cùng một lúc.
Đam mê trong lĩnh vực Retail business & Operational Exellence
"	"Bằng cấp: Đại học
Độ tuổi: Không giới hạn tuổi
Phúc lợi: • Hỗ trợ cấp giấy xác nhận thực tập + Đóng mộc theo mẫu của công ty • Hỗ trợ bữa ăn trưa tại canteen • Hỗ trợ laptop trong quá trình làm việc • Được trải nghiệm, học tập và làm việc tại tập đoàn đa quốc gia • Hỗ trợ sắp xếp thời gian học & làm việc phù hợp • Hỗ trợ xe đưa đón cho các bạn ở xa
Lương: Cạnh tranh"
https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-thu-mua-glam-beautique.35C00940.html	Thực Tập Sinh Thu Mua- Glam Beautique	Công Ty TNHH Aeon Việt Nam	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-aeon-viet-nam.35A67495.html	['Hồ Chí Minh']	02/04/2024	['Bán hàng / Kinh doanh']	Thực tập	Cạnh tranh		Sinh viên/ Thực tập sinh	05/05/2024	[' Laptop', ' Đào tạo']	"
Mô tả Công việc
Planing Product/ Promotion Campagin 
Communicating with MDs to gather all promotion information
Run & upload the Mailer promotion, focus timeline and campaign of each platform
Prepare material upload product/ content upload of all systems( selling price, quantity, color...)
To crop product photos as right size to fix into web format
To search more product how to use information and functions(if need)
Rules and Regulations: 
Follow all working procedures, the company's policies, rules and regulations
Report weekly/monthly to directly Manager
Other duties
Other task or responsibilities as assigned by Manager
"	"
Yêu Cầu Công Việc
Good communication skill
Detail oriented and be able to handle multi-tasks
Priority o 3rd/final-year students or fresh from and field, prefer to work fulltime
Active, enthusiastic, eager to learn
Proficiently in all Microsoft Office applications
"	"Bằng cấp: Đại học
Độ tuổi: Không giới hạn tuổi
Phúc lợi: Canteen meal at lunch Support laptop during work Continuous training and detailed work instructions Support internship confirmation according to the company's form Arrange flexible study & work time Shuttle bus (District 7, Binh Thanh District, Thu Duc City) Non-salary
Lương: Cạnh tranh"
https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-hanh-chinh-nhan-su.35C0093A.html	Thực Tập Sinh Hành Chính Nhân Sự	Công ty Cổ phần Công nghệ Cyber Eye	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-cong-nghe-cyber-eye.35A8FB05.html	['Hà Nội']	02/04/2024	['Hành chính / Thư ký', 'Nhân sự']	Bán thời gian, Thực tập	Trên  500,000 VND		Sinh viên/ Thực tập sinh	30/04/2024	[' Chế độ bảo hiểm', ' Du Lịch', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương']	"
Mô tả Công việc
Hỗ trợ các công việc lễ tân:
Hướng dẫn, hỗ trợ khách hàng, đối tác đến công ty làm việc. Chuẩn bị nước uống, phòng họp, ...và đón tiếp khách.
Công tác hành chính
Hỗ trợ quản lý lưu trữ thư từ, chuyển phát nhanh, công văn đi – đến, giấy tờ, hợp đồng, tài liệu liên quan.
Hỗ trợ, thống kê các chi phí văn phòng theo yêu cầu: mua sắm tài sản, văn phòng phẩm, trang thiết bị, công cụ dụng cụ, chuyển phát nhanh, nước uống văn phòng....
Các công việc hành chính khác
Công việc khác:
Hỗ trợ công tác truyền thông nội bộ, tổ chức các chương trình, sự kiện cho công ty... và hỗ trợ một số công việc nhân sự (tuyển dụng, CnB ...)
Thực hiện các công việc khác theo phân công của Trưởng phòng; Báo cáo theo yêu cầu của cấp trên
"	"
Yêu Cầu Công Việc
Là Sinh viên năm 3,4 tại các trường Đại học khối kinh tế, xã hội...
Có khả năng trình bày văn bản, Office cơ bản...
Thái độ tích cực, vui vẻ niềm nở với mọi người, cư xử chu đáo và quan tâm tới nhân sự
Nhanh nhẹn, chăm chỉ, trung thực. Có trách nhiệm trong công việc
Ngoại hình khá là điểm cộng
"	"Giới tính: Nữ
Độ tuổi: Không giới hạn tuổi
Lương: Trên 500,000 VND"
https://careerviet.vn/vi/tim-viec-lam/trinh-duoc-vien-khu-vuc-lam-dong.35C008FE.html	Trình Dược Viên Khu Vực Lâm Đồng	Công ty TNHH Dược Phẩm Tín Phúc	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-duoc-pham-tin-phuc.35A984AB.html	['Lâm Đồng']	02/04/2024	['Tiếp thị / Marketing', 'Bán hàng / Kinh doanh', 'Dược phẩm']	Nhân viên chính thức	10 Tr - 25 Tr VND		Mới tốt nghiệp	30/04/2024	[' Chế độ bảo hiểm', ' Du Lịch', ' Đồng phục', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương', ' Nghỉ phép năm']	"
Mô tả Công việc
Triển khai bán hàng tại các nhà thuốc và quầy thuốc tại địa bàn phụ trách
Chăm sóc khách hàng cũ, phát triển khách hàng mới
Hoàn thành chỉ tiêu doanh số đề ra
"	"
Yêu Cầu Công Việc
Nam/ Nữ tốt nghiệp Trung cấp, Cao đẳng, Đại học
Khả năng giao tiếp và thuyết phục tốt
Sẳn sàng di chuyển và có khả năng làm việc độc lập
"	"Bằng cấp: Trung cấp
Độ tuổi: Không giới hạn tuổi
Phúc lợi: Được đóng BHXH theo quy định Lương CB + % hoa hồng + thưởng Nghỉ lễ tết theo quy định, được hưởng các chế độ phúc lợi của công ty như: sinh nhật, ốm đau, thai sản, hiếu, hỉ, du lịch hàng năm,... Được đào tạo từ đầu, có trưởng nhóm hỗ trợ Thời gian thoải mái và linh hoạt
Lương: 10 Tr - 25 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-quan-he-lao-dong-labor-safety-intern.35C00875.html	Thực Tập Sinh Quan Hệ Lao Động (Labor Safety Intern)	Công Ty TNHH Aeon Việt Nam	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-aeon-viet-nam.35A67495.html	['Hồ Chí Minh']	02/04/2024	['Nhân sự']	Thực tập	Cạnh tranh		Sinh viên/ Thực tập sinh	02/05/2024	[' Laptop', ' Xe đưa đón', ' Đào tạo']	"
Mô tả Công việc
Kỷ luật lao động:
- Hỗ trợ nghiên cứu các quy định pháp luật liên quan đến Luật Lao động và các quy định liên quan đến Lao động
- Hỗ trợ tiếp nhận văn bản kỷ luật, kiểm tra chứng cứ, nêu vấn đề cần làm rõ
- Gửi giấy mời họp, quyết định kỷ luật, lưu hồ sơ
- Bố trí phòng họp để xử lý kỷ luật
- Viết bài People Link liên quan đến chủ đề xử lý kỷ luật
An toàn lao động:
- Hỗ trợ nghiên cứu các quy định pháp luật liên quan đến Luật An toàn vệ sinh lao động và các quy định liên quan
- Hỗ trợ tiếp nhận hồ sơ tai nạn lao động;
- Hỗ trợ thiết kế các thông báo liên quan đến phòng chống dịch bệnh
Các quy tắc và quy định:
- Hỗ trợ rà soát, điều chỉnh các quy định, quy trình liên quan đến xử lý kỷ luật, nội quy lao động, thỏa ước lao động, an toàn vệ sinh lao động của Công ty.
- Hỗ trợ đề xuất các quy định mới phù hợp với đặc điểm ngành của Aeon
Các công việc khác theo sự phân công
"	"
Yêu Cầu Công Việc
Sinh viên đại học năm 3, năm 4, có kiến thức nền tảng về Luật
Kỹ năng Excel và PowerPoint tốt.
Thông thạo tiếng Anh (cả nói và viết), đặc biệt là kỹ năng dịch thuật.
Có thể thiết kế đơn giản thông báo bằng Canva/Ai/Photoshop
Thành thạo Microsoft office (word, excel, power point)
"	"Độ tuổi: Không giới hạn tuổi
Phúc lợi: - Hỗ trợ bữa ăn canteen - Hỗ trợ laptop trong quá trình làm việc - Hướng dẫn công việc chi tiết - Xác nhận thực tập theo mẫu của công ty - Hỗ trợ sắp xếp lịch làm việc phù hợp thời gian học - Hỗ trợ xe đưa đón cho các bạn ở xa với một số tuyến đường (Q7, Bình Thạnh, Thủ Đức)
Lương: Cạnh tranh"
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-trien-khai-erp.35C00821.html	Nhân Viên Triển Khai ERP	Chi Nhánh Công ty Cổ phần Phần Mềm Quản Lý Doanh Nghiệp tại Đà Nẵng	https://careerviet.vn/vi/nha-tuyen-dung/chi-nhanh-cong-ty-co-phan-phan-mem-quan-ly-doanh-nghiep-tai-tphcm.35A6CECF.html	['Đà Nẵng']	02/04/2024	['Kế toán / Kiểm toán', 'CNTT - Phần mềm']	Nhân viên chính thức	7 Tr - 15 Tr VND		Mới tốt nghiệp	30/04/2024	[' Laptop', ' Chế độ bảo hiểm', ' Du Lịch', ' Phụ cấp', ' Đồng phục', ' Chế độ thưởng', ' Đào tạo', ' Tăng lương', ' Công tác phí', ' Nghỉ phép năm', ' CLB thể thao']	"
Mô tả Công việc
Khảo sát và phân tích các yêu cầu từ khách hàng
Kết hợp với phòng Lập trình để thiết kế phần mềm theo yêu cầu của KH
Cài đặt, hướng dẫn, hỗ trợ khách hàng sử dụng phần mềm
Trợ giúp khách hàng các nghiệp vụ kế toán, nhân sự, quan hệ khách hàng
"	"
Yêu Cầu Công Việc
Giới tính: 
Nam
, tuổi: 22 – 27
Tốt nghiệp Đại Học trở lên chuyên ngành Tài chính, Kế toán hoặc chuyên ngành hệ thống thông tin, Toán tin
Khả năng giao tiếp tốt, chăm chỉ, cẩn thận, nhanh nhẹn
"	"Bằng cấp: Đại học
Giới tính: Nam
Độ tuổi: 22 - 27
Lương: 7 Tr - 15 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-thiet-ke-thoi-vu-06-thang.35C007C6.html	Nhân Viên Thiết Kế Thời Vụ ( 06 Tháng)	Công ty TNHH Quốc Tế Đại Cát Á	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-quoc-te-dai-cat-a.35A99DB0.html	['Hồ Chí Minh']	02/04/2024	['Tiếp thị / Marketing', 'Dược phẩm', 'Y tế / Chăm sóc sức khỏe']	Thời vụ/ Nghề tự do	12 Tr - 14 Tr VND		Mới tốt nghiệp	30/04/2024	[' Laptop', ' Chế độ bảo hiểm', ' Du Lịch', ' Phụ cấp', ' Du lịch nước ngoài', ' Đồng phục', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương', ' Công tác phí', ' Phụ cấp thâm niên', ' Nghỉ phép năm', ' CLB thể thao']	"
Mô tả Công việc
Thiết kế bộ nhận diện thương hiệu công ty.
Thiết kế mẫu mã, bao bì sản phẩm.
Thiết kế vật phẩm cho sự kiện, chương trình của công ty.
Thiết kế ấn phẩm marketing sử dụng trên kênh bán hàng.
Hỗ trợ hoạt động Marketing và truyền thông.
Quản lý chất lượng in ấn, nhà cung cấp in ấn.
Tư vấn về chuyên môn với TPKD, xây dựng ý tưởng thiết kế hình ảnh và video cho phòng.
Quản lý, lưu trữ các file tài liệu thiết kế.
Thực hiện việc hướng dẫn công việc cho nhân viên mới khi được yêu cầu.
Tham gia các cuộc họp của bộ phận, làm các báo cáo công việc định kỳ - đột xuất về kế hoạch thiết kế.
Thực hiện các công việc khác theo yêu cầu của TPKD.
"	"
Yêu Cầu Công Việc
Tốt nghiệp Trung cấp trở lên, ưu tiên ngành QTKD, MKT
Thiết kế đồ họa, chỉnh sửa hình ảnh, quay dựng video, chụp ảnh
Ưu tiên hiểu biết về mỹ phẩm hoặc Spa (chăm sóc da)
- Kinh nghiệm thiết cho Marketing online
- Sử dụng thành thạo Photopshop, Illustrator, Corel,...
- Kỹ năng giao tiếp tốt, ngoại hình khá
- Trung thực, nhanh nhẹn, tự tin, tinh thần trách nhiệm
"	"Bằng cấp: Trung cấp
Độ tuổi: Không giới hạn tuổi
Lương: 12 Tr - 14 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-nhap-lieu.35C0074F.html	Nhân Viên Nhập Liệu	Avery Dennison RIS Vietnam Co., Ltd.	https://careerviet.vn/vi/nha-tuyen-dung/avery-dennison-ris-vietnam-co-ltd.35A63500.html	['Hồ Chí Minh']	02/04/2024	['Dịch vụ khách hàng']	Nhân viên chính thức	6 Tr - 8 Tr VND		Mới tốt nghiệp	02/05/2024	[' Laptop', ' Chế độ bảo hiểm', ' Phụ cấp', ' Xe đưa đón', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Nghỉ phép năm']	"
Mô tả Công việc
MÔ TẢ CÔNG VIỆC
1.  Xử lý đơn hàng:
Xác thực thông tin trước khi nhập đơn hàng vào hệ thống theo ngành hàng. Hạn chế tối đa việc sai sót dữ liệu trên hệ thống.
Nhận biết lỗi lặp lại và giải quyết các vấn đề, sự cố thường ngày, chuyển các vấn đề phức tạp hơn lên cấp quản lý.
Chuyển giao đầy đủ bộ chứng từ cho bộ phận Chăm sóc khách hàng (CSKH) trong thời hạn quy định. Thông báo cho bộ phận CSKH khi thông tin đơn hàng không rõ ràng/không thống nhất.
2. Cộng tác với các bộ phận khác:
Hỗ trợ các thành viên trong nhóm khi cần thiết.
Phối hợp với các thành viên trong nhóm và các bộ phận khác để xử lý các đơn hàng.
Hỗ trợ bộ phận Chăm sóc khách hàng (CSKH) trong các công việc giấy tờ hoặc các công việc tương tự, đặc biệt là in các đơn hàng vào thứ bảy hằng tuần.
3. Kiểm soát đơn hàng:
Kiểm soát, quản lý đơn hàng hằng ngày và chuyển cho Bộ phận Sản xuất theo đúng tiến độ, đảm bảo không bỏ sót đơn hàng.
Quản lý và ghi lại mốc thời gian nhận và hoàn thành đơn hàng.
"	"
Yêu Cầu Công Việc
YÊU CẦU CÔNG VIỆC
Trình độ cao đẳng trở lên
0-1 năm kinh nghiệm làm việc
Kỹ năng viết, nói và điện thoại tốt bằng tiếng Việt
Kỹ năng nhập dữ liệu và tổ chức tốt
Khả năng theo dõi sát tiến độ các đơn hàng, cẩn thận, tỉ mỉ, không bỏ sót chi tiết đơn hàng
Có khả năng sử dụng các hệ thống máy tính hiện hành: Microsoft Office, Google Apps, và/hoặc các hệ thống tương tự
Kỹ năng đánh máy nhanh (45WPM)
"	"Bằng cấp: Trung học
Độ tuổi: Không giới hạn tuổi
Lương: 6 Tr - 8 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-nhan-su-hr-intern.35C0073C.html	Thực Tập Sinh Nhân Sự (HR Intern)	Thẩm mỹ viện Quốc tế Linh Anh	https://careerviet.vn/vi/nha-tuyen-dung/tham-my-vien-quoc-te-linh-anh.35A9996B.html	['Hồ Chí Minh']	02/04/2024	['Mới tốt nghiệp / Thực tập']	Thực tập	500,000 - 1 Tr VND		Sinh viên/ Thực tập sinh	02/04/2024	[' Laptop', ' Phụ cấp', ' Chế độ thưởng', ' Chăm sóc sức khỏe']	"
Mô tả Công việc
1.Nhận yêu cầu tuyển dụng từ Chuyên viên Tuyển dụng
Đăng bài tuyển dụng
Seeding bài viết
Sàn lọc CV
Sơ vấn UV
Gửi thư mời phỏng vấn
Follow ứng viên
Nhập data ứng viên
Thu hồ sơ nhân sự đầu vào
2. Hành chính nhân sự
Soạn thảo các thư mời phỏng vấn, hợp đồng thử việc
Nhập báo cáo data
Trình bày khó khăn, đề xuất
3. Employee Branding
Lên ý tưởng viết content và thiết kế hình ảnh cho fanpage
Phát triển kênh fanpage, linkedin của công ty
4. Công việc khác
"	"
Yêu Cầu Công Việc
Sinh viên năm 3, năm 4 các trường Cao Đẳng, Đại học chuyên ngành Quản trị nhân lực, QTKD,....Không yêu cầu kinh nghiệmCó khả năng giao tiếp tốt, quan sát.Kỹ năng lắng nghe, Biết sắp xếp công việc , quản lý thời gian làm việc tốt.Nhanh nhẹn, chăm chỉ và ham học hỏi
"	"Độ tuổi: Không giới hạn tuổi
Lương: 500,000 - 1 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-truyen-thong-noi-bo.35C006F4.html	Thực Tập Sinh Truyền Thông Nội Bộ	CÔNG TY TNHH MTV CHẾ TÁC VÀ KINH DOANH TRANG SỨC PNJ	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-mtv-che-tac-va-kinh-doanh-trang-suc-pnj.35A83DF2.html	['Hồ Chí Minh']	02/04/2024	['Tiếp thị / Marketing', 'Nhân sự', 'Quảng cáo / Đối ngoại / Truyền Thông']	Thực tập	6 Tr - 6 Tr VND		Sinh viên/ Thực tập sinh	02/04/2024	[' Laptop', ' Chế độ bảo hiểm', ' Du Lịch', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương', ' Công tác phí']	"
Mô tả Công việc
THỰC TẬP SINH TRUYỀN THÔNG NỘI BỘ
1. Mô tả công việc
-Triển khai thực hiện các chương trình, sự kiện, hoạt động phong trào Công ty theo chỉ đạo.
-Xây dựng, triển khai các phong trào thi đua - Khen thưởng toàn Công ty.
-Truyền thông các chính sách, hoạt động phong trào
-Ý thức chấp hành nội quy, quy định của Công ty.
2. Quyền lợi
- Được hổ trợ cơm trưa
- Được hỗ trợ máy tính, các công cụ như máy ảnh và phần mềm chỉnh sửa ảnh video
"	"
Yêu Cầu Công Việc
-Biết sử dụng các phần mềm chỉnh sửa ảnh, video
-Các kinh nghiệm làm việc có liên quan đến công việc hiện tại: kinh nghiệm tổ chức hoạt động động nhóm, kinh nghiệm dẫn chương trình, tổ chức sự kiện       
-Sinh viên năm cuối 
"	"Độ tuổi: 20 - 22
Lương: 6 Tr - 6 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-tuyen-dung-ho-tro-moc.35C006F9.html	Thực Tập Sinh Tuyển Dụng - Hỗ Trợ Mộc	Công ty TNHH JobTest	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-jobtest.35A9ADF8.html	['Hồ Chí Minh']	02/04/2024	['Nhân sự']	Thực tập	Trên  1,5 Tr VND		Sinh viên/ Thực tập sinh	25/04/2024	[' Phụ cấp', ' Đồng phục', ' Chế độ thưởng', ' Đào tạo']	"
Mô tả Công việc
Tham gia xây dựng chiến lược tuyển dụng cho cá nhân/team.
Quản lý hồ sơ ứng viên và dữ liệu tuyển dụng.
Báo cáo kết quả tuyển dụng cho cấp trên.
Tìm kiếm, sàng lọc ứng viên, (
tuyển dụng từ lv nhân viên đến cấp quản lý
)
Hỗ trợ phòng ban, đối tác theo dõi tình hình ứng viên
Xây dựng mối quan hệ chăm sóc các đối tác đang sử dụng dịch vụ tuyển dụng
Thời gian làm việc: T2-T6 (8h30-17h30)
"	"
Yêu Cầu Công Việc
Có trách nhiệm với công việc được giao, khả năng chịu áp lực tuyển dụng tốt.
Chủ động trong công việc
Có kỹ năng đào tạo, xây dựng động lực cho các thành viên
Thực tập full time
"	"Độ tuổi: Không giới hạn tuổi
Lương: Trên 1,5 Tr VND"
